sample_index_start,sample_index_end,t_epoch_start,t_epoch_end,elapsed_hours,model,seed,test_id,window_id,split,time_hours,HI_true,HI_pred,damage_true,damage_pred,increment_true,increment_pred,rate_true,fpt_event_target,accel_state_target,warning_target,fpt_prob,accel_prob,warning_prob,gate,multiplier,extra_increment,calibrated_decision,calibrated_raw,calibrated_target
512,767,734248.459885567,734248.461078542,0.0574636096134781,MultiplierEventPGRGRU_seed42,42,13,5,test,0.0574636086821556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663800954818725,0.4212120473384857,0.0430776663124561,0.0515191927552223,1.0725942850112915,0.0,0,0,0
640,895,734248.460483414,734248.461676412,0.0718124890699982,MultiplierEventPGRGRU_seed42,42,13,6,test,0.0718124881386756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295355886220932,0.3884638547897339,0.0206463541835546,0.0466025918722152,1.0911680459976196,0.0,0,0,0
768,1023,734248.461082373,734248.462274074,0.0861563757061958,MultiplierEventPGRGRU_seed42,42,13,7,test,0.0861563757061958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28363037109375,0.3916606903076172,0.0166262798011302,0.0453570932149887,1.0993157625198364,0.0,0,0,0
896,1151,734248.46168213,734248.462873322,0.100538327358663,MultiplierEventPGRGRU_seed42,42,13,8,test,0.1005383282899856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986631393432617,0.4310468435287475,0.0184368342161178,0.0521635524928569,1.0953254699707031,0.0,0,0,0
1024,1279,734248.462278727,734248.463473275,0.1149371992796659,MultiplierEventPGRGRU_seed42,42,13,9,test,0.1149372011423111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999638020992279,0.4356882870197296,0.0190660711377859,0.0527571812272071,1.0953775644302368,0.0,0,0,0
1152,1407,734248.462877951,734248.464073299,0.1293377755209803,MultiplierEventPGRGRU_seed42,42,13,10,test,0.1293377727270126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870039343833923,0.4225163757801056,0.0170999635010957,0.0486967600882053,1.1005820035934448,0.0,0,0,0
1280,1535,734248.463477164,734248.464672905,0.1437283214181661,MultiplierEventPGRGRU_seed42,42,13,11,test,0.1437283158302307,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766281962394714,0.4207253158092499,0.0153941446915268,0.0480908341705799,1.103142499923706,0.0,0,0,0
1408,1663,734248.464077187,734248.465271238,0.1580883124843239,MultiplierEventPGRGRU_seed42,42,13,12,test,0.1580883115530014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668320834636688,0.419434517621994,0.0138656888157129,0.0475542657077312,1.1055068969726562,0.0,0,0,0
1536,1791,734248.464676794,734248.465871586,0.1724966643378138,MultiplierEventPGRGRU_seed42,42,13,13,test,0.1724966615438461,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560481131076813,0.4071270525455475,0.0129721509292721,0.0440100617706775,1.1097915172576904,0.0,0,0,0
1664,1919,734248.465277419,734248.466469722,0.1868519280105829,MultiplierEventPGRGRU_seed42,42,13,14,test,0.1868519335985183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2514171004295349,0.4171765744686126,0.0117104519158601,0.0466485172510147,1.109472393989563,0.0,0,0,0
1792,2047,734248.465874826,734248.467067998,0.2012105528265237,MultiplierEventPGRGRU_seed42,42,13,15,test,0.2012105584144592,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.244391918182373,0.4171322584152221,0.0106421085074543,0.0462935753166675,1.1112792491912842,0.0,0,0,0
1920,2175,734248.466473576,734248.467668553,0.2156238723546266,MultiplierEventPGRGRU_seed42,42,13,16,test,0.2156238704919815,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2356005907058715,0.4058457016944885,0.0101339360699057,0.0430531650781631,1.1148436069488523,0.0,0,0,0
2048,2303,734248.467072639,734248.468267095,0.2299888813868165,MultiplierEventPGRGRU_seed42,42,13,17,test,0.2299888879060745,0.9939062595367432,0.9806104302406312,0.006093752104789,0.0193895734846591,0.006093752104789,0.0193895734846591,0.4242080152034759,1.0,0.0,0.0,0.2312082797288894,0.4168461263179779,0.0096248257905244,0.0455142483115196,1.1136572360992432,0.0,0,0,0
2176,2431,734248.467671863,734248.468864317,0.2443222096189856,MultiplierEventPGRGRU_seed42,42,13,18,test,0.2443222105503082,0.9733550548553468,0.9281538724899292,0.0266449637711048,0.071846142411232,0.020551212131977,0.0524565689265728,1.43380606174469,1.0,0.0,0.0,0.2669703364372253,0.4259262979030609,0.0166215635836124,0.0496165566146373,1.10666024684906,0.0,0,0,0
2304,2559,734248.468270359,734248.469465012,0.2587388874962926,MultiplierEventPGRGRU_seed42,42,13,19,test,0.2587388753890991,0.9427787661552428,0.8744832277297974,0.0572212263941764,0.1255167722702026,0.0305762607604265,0.0536706335842609,2.1208951473236084,1.0,0.0,0.0,0.3714574873447418,0.4161845743656158,0.0748612731695175,0.0476573482155799,1.0909950733184814,0.0,0,0,0
2432,2687,734248.468870509,734248.470064792,0.2731336075812578,MultiplierEventPGRGRU_seed42,42,13,20,test,0.2731336057186126,0.9053671956062316,0.821617841720581,0.0946328267455101,0.1783821731805801,0.0374116040766239,0.0528653934597969,2.5989809036254883,1.0,0.0,0.0,0.4470372796058655,0.4369347095489502,0.3144511580467224,0.0498579293489456,1.05507493019104,0.0,0,0,0
2560,2815,734248.469469664,734248.470662812,0.2874860884621739,MultiplierEventPGRGRU_seed42,42,13,21,test,0.2874860763549804,0.863364577293396,0.7710354924201965,0.1366354078054428,0.2289645075798034,0.0420025736093521,0.0505823418498039,2.9265027046203613,0.0,1.0,0.0,0.4832437932491302,0.475054532289505,0.7308595776557922,0.0545455813407897,1.0010623931884766,0.0,0,0,0
2688,2943,734248.470068657,734248.471261273,0.301849152892828,MultiplierEventPGRGRU_seed42,42,13,22,test,0.3018491566181183,0.8182088136672974,0.721935510635376,0.1817912012338638,0.2780645191669464,0.0451558008790016,0.0491000078618526,3.143883466720581,0.0,1.0,0.0,0.4446740448474884,0.5010569095611572,0.875557541847229,0.0533482804894447,0.9625228047370912,0.0,0,1,0
2816,3071,734248.470667442,734248.471860972,0.3162419283762574,MultiplierEventPGRGRU_seed42,42,13,23,test,0.3162419199943542,0.7705520391464233,0.6734503507614136,0.2294479459524154,0.3265496790409088,0.0476567409932613,0.0484851524233818,3.3111572265625,0.0,1.0,0.0,0.4787847697734833,0.55593341588974,0.9536694288253784,0.0640125051140785,0.9270344972610474,0.0,0,1,0
2944,3199,734248.471265903,734248.472460718,0.3306358326226473,MultiplierEventPGRGRU_seed42,42,13,24,test,0.3306358456611633,0.7174514532089233,0.6161075830459595,0.2825485467910766,0.3838924467563629,0.053100612014532,0.0573427863419055,3.6891043186187744,0.0,1.0,0.0,0.4992340505123138,0.5711431503295898,0.978274405002594,0.0669489428400993,0.9071694612503052,0.0,0,1,0
3072,3327,734248.471867095,734248.473059607,0.3450091676786542,MultiplierEventPGRGRU_seed42,42,13,25,test,0.3450091779232025,0.6591065526008606,0.5548593997955322,0.340893417596817,0.4451405704021454,0.0583448633551597,0.0612481087446212,4.059243202209473,0.0,1.0,0.0,0.5313507914543152,0.550202488899231,0.9887824654579164,0.0611767210066318,0.8995938301086426,0.0,0,1,0
3200,3455,734248.472466771,734248.47365853,0.3593833213672042,MultiplierEventPGRGRU_seed42,42,13,26,test,0.3593833148479461,0.5970401763916016,0.4934495091438293,0.402959793806076,0.5065504908561707,0.0620663799345493,0.061409942805767,4.317915439605713,0.0,1.0,0.0,0.5485131144523621,0.5592279434204102,0.9929266571998596,0.0617564879357814,0.8902863264083862,0.0,0,1,0
3328,3583,734248.473064271,734248.47425912,0.3737974790856242,MultiplierEventPGRGRU_seed42,42,13,27,test,0.3737974762916565,0.5322179794311523,0.4317198395729065,0.46778205037117,0.5682801604270935,0.0648222491145134,0.0617296434938907,4.497123718261719,0.0,1.0,0.0,0.5462813377380371,0.5772860050201416,0.994621515274048,0.0647172331809997,0.8826044201850891,0.0,0,1,0
3456,3711,734248.473663148,734248.474858947,0.3881933279335499,MultiplierEventPGRGRU_seed42,42,13,28,test,0.3881933391094208,0.4716473221778869,0.3854297399520874,0.528352677822113,0.6145702600479126,0.0605706237256526,0.0462901219725608,4.20750617980957,0.0,1.0,0.0,0.511561930179596,0.5906074643135071,0.994944393634796,0.0648483484983444,0.8787921667098999,0.0,0,1,0
3584,3839,734248.474263738,734248.475458495,0.4025824796408415,MultiplierEventPGRGRU_seed42,42,13,29,test,0.4025824666023254,0.4243367910385132,0.3655338287353515,0.5756632089614868,0.6344661712646484,0.0473105423152446,0.0198959074914455,3.287931442260742,0.0,1.0,0.0,0.4930097460746765,0.5967360734939575,0.9950679540634156,0.064988225698471,0.8770630955696106,0.0,0,1,0
3712,3967,734248.474863588,734248.476058472,0.4169819271191954,MultiplierEventPGRGRU_seed42,42,13,30,test,0.4169819355010986,0.3861926198005676,0.3470391035079956,0.6138073801994324,0.6529608964920044,0.0381441675126552,0.0184946861118078,2.6490020751953125,0.0,1.0,0.0,0.4265788793563843,0.6130902171134949,0.9939382076263428,0.0654731169342994,0.8756577968597412,0.0,0,1,0
3840,4095,734248.475463113,734248.476659306,0.4314019437879324,MultiplierEventPGRGRU_seed42,42,13,31,test,0.4314019381999969,0.3543256521224975,0.3293356895446777,0.6456743478775024,0.6706643104553223,0.0318669639527797,0.0177034363150596,2.209911584854126,0.0,1.0,0.0,0.4214628636837005,0.6150858402252197,0.9934398531913756,0.066457025706768,0.8760039210319519,0.0,1,1,0
3968,4223,734248.476063032,734248.477259583,0.4458085913211107,MultiplierEventPGRGRU_seed42,42,13,32,test,0.4458085894584656,0.3263108134269714,0.3110396862030029,0.6736891865730286,0.6889603137969971,0.0280148405581712,0.0182959921658039,1.9445774555206297,0.0,1.0,0.0,0.437426209449768,0.6117140054702759,0.9934971332550048,0.0668895170092582,0.8770467042922974,0.0,1,1,0
4096,4351,734248.476662662,734248.477859074,0.4601963767781853,MultiplierEventPGRGRU_seed42,42,13,33,test,0.4601963758468628,0.3006439805030823,0.2923171520233154,0.6993560194969177,0.7076828479766846,0.0256668403744697,0.0187225528061389,1.7839326858520508,0.0,1.0,0.0,0.4859220385551452,0.5998930931091309,0.9944514632225036,0.0670845732092857,0.8787341713905334,0.0,1,1,0
4224,4479,734248.477262836,734248.478460139,0.4746219366788864,MultiplierEventPGRGRU_seed42,42,13,34,test,0.4746219515800476,0.2760806977748871,0.2725306153297424,0.7239192724227905,0.7274693846702576,0.0245632752776145,0.0197865590453147,1.7027605772018433,0.0,1.0,0.0,0.4880097210407257,0.6006600260734558,0.9945787191390992,0.0667275264859199,0.878865659236908,0.0,1,1,0
4352,4607,734248.477862315,734248.47905978,0.4890133207663893,MultiplierEventPGRGRU_seed42,42,13,35,test,0.4890133142471313,0.2557502388954162,0.2615700364112854,0.7442497611045837,0.7384299635887146,0.020330449566245,0.0109605705365538,1.412682056427002,0.0,1.0,0.0,0.487664520740509,0.6012460589408875,0.9946120977401732,0.0664183124899864,0.8789882659912109,0.0,1,1,0
4480,4735,734248.478463449,734248.4796586,0.503384998999536,MultiplierEventPGRGRU_seed42,42,13,36,test,0.5033850073814392,0.2398768663406372,0.2549068331718445,0.7601231336593628,0.7450931668281555,0.0158733781427145,0.0066631715744733,1.1044902801513672,0.0,1.0,0.0,0.4781893491744995,0.6096410155296326,0.9943556785583496,0.0694518759846687,0.8771998286247253,0.0,1,1,0
4608,4863,734248.479063032,734248.48025941,0.5178044401109219,MultiplierEventPGRGRU_seed42,42,13,37,test,0.5178044438362122,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0126635311171412,0.0058815805241465,0.8782262206077576,0.0,1.0,0.0,0.4646245241165161,0.6125528216362,0.9938068389892578,0.0696550458669662,0.87753826379776,0.0,1,1,0
4736,4991,734248.479664699,734248.480858843,0.5321908313781023,MultiplierEventPGRGRU_seed42,42,13,38,test,0.5321908593177795,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4585035145282745,0.6030974984169006,0.9929424524307252,0.0633774101734161,0.883086621761322,0.0,1,1,0
4864,5119,734248.48026331,734248.481459259,0.5466008177027106,MultiplierEventPGRGRU_seed42,42,13,39,test,0.5466008186340332,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.462017148733139,0.5989863276481628,0.9923599362373352,0.063106432557106,0.8851884007453918,0.0,1,1,0
4992,5247,734248.480863461,734248.482060428,0.5610288726165891,MultiplierEventPGRGRU_seed42,42,13,40,test,0.5610288977622986,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4693004190921783,0.6008079648017883,0.9921013712882996,0.0661640092730522,0.8844835758209229,0.0,1,1,0
5120,5375,734248.4814639,734248.495295637,0.8786738896742463,MultiplierEventPGRGRU_seed42,42,13,41,test,0.8786739110946655,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4577526748180389,0.5995221734046936,0.9902074933052064,0.0700824856758117,0.8860226273536682,0.0,1,1,0
5248,5503,734248.482063692,734248.495888194,0.8928952552378178,MultiplierEventPGRGRU_seed42,42,13,42,test,0.8928952813148499,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.3675359487533569,0.573962390422821,0.9752876162528992,0.0732147768139839,0.8974230289459229,0.0,1,1,0
5376,5631,734248.495300255,734248.496486146,0.9072461044415832,MultiplierEventPGRGRU_seed42,42,13,43,test,0.9072461128234864,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.3356397449970245,0.5445075631141663,0.9407673478126526,0.0608510747551918,0.9201593399047852,0.0,1,1,0
5504,5759,734248.495892812,734248.497085509,0.9216308165341616,MultiplierEventPGRGRU_seed42,42,13,44,test,0.9216307997703552,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4176969528198242,0.5571796894073486,0.968132734298706,0.0544496104121208,0.9157013297080994,0.0,1,1,0
5632,5887,734248.496491852,734248.497681736,0.935940264724195,MultiplierEventPGRGRU_seed42,42,13,45,test,0.9359402656555176,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4866602122783661,0.5707874894142151,0.983909785747528,0.0577668882906436,0.9035205841064452,0.0,1,1,0
5760,6015,734248.497088877,734248.498280984,0.9503222163766624,MultiplierEventPGRGRU_seed42,42,13,46,test,0.9503222107887268,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4773783087730407,0.588589072227478,0.9843605160713196,0.0647930651903152,0.8968445658683777,0.0,1,1,0
5888,6143,734248.497686157,734248.498878993,0.9646744318306446,MultiplierEventPGRGRU_seed42,42,13,47,test,0.9646744132041932,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4538940787315368,0.5928236246109009,0.9819728136062622,0.0682374015450477,0.8973830938339233,0.0,1,1,0
6016,6271,734248.498284792,734248.499480139,0.9791019363328816,MultiplierEventPGRGRU_seed42,42,13,48,test,0.9791019558906556,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4629238545894623,0.5801442265510559,0.9835761189460754,0.0597793124616146,0.9026460647583008,0.0,1,1,0
6144,6399,734248.498885104,734248.500079028,0.9934752713888884,MultiplierEventPGRGRU_seed42,42,13,49,test,0.9934752583503724,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4645193517208099,0.5816011428833008,0.9849777221679688,0.0601961351931095,0.9008480310440063,0.0,1,1,0
6272,6527,734248.499484792,734248.500678912,1.0078724892809987,MultiplierEventPGRGRU_seed42,42,13,50,test,1.007872462272644,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4666758775711059,0.5989636778831482,0.9866071939468384,0.0682034716010093,0.893545389175415,0.0,1,1,0
6400,6655,734248.500084769,734248.501277488,1.0222383113577962,MultiplierEventPGRGRU_seed42,42,13,51,test,1.0222382545471191,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4656872153282165,0.5997186899185181,0.98697692155838,0.0686684474349021,0.8932028412818909,0.0,1,1,0
6528,6783,734248.500682778,734248.501875255,1.0365847209468484,MultiplierEventPGRGRU_seed42,42,13,52,test,1.036584734916687,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4616216123104095,0.5933175086975098,0.9875195026397704,0.0650508552789688,0.8949888944625854,0.0,1,1,0
6656,6911,734248.501281331,734248.502476134,1.0510058160871267,MultiplierEventPGRGRU_seed42,42,13,53,test,1.0510058403015137,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4560154378414154,0.5846138596534729,0.9872324466705322,0.0612304657697677,0.8985442519187927,0.0,1,1,0
6784,7039,734248.501881366,734248.503073148,1.0653341514989734,MultiplierEventPGRGRU_seed42,42,13,54,test,1.0653342008590698,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4571108818054199,0.5852414965629578,0.9880036115646362,0.0614213608205318,0.8972659707069397,0.0,1,1,0
6912,7167,734248.502479387,734248.503673738,1.0797483120113611,MultiplierEventPGRGRU_seed42,42,13,55,test,1.079748272895813,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4540122449398041,0.5906370282173157,0.9884748458862304,0.0649573057889938,0.8944765329360962,0.0,1,1,0
7040,7295,734248.503077789,734248.504271447,1.0940933274105191,MultiplierEventPGRGRU_seed42,42,13,56,test,1.0940933227539062,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4543751180171966,0.5906748175621033,0.988410472869873,0.0652141794562339,0.8945541977882385,0.0,1,1,0
7168,7423,734248.503677095,734248.504872662,1.1085224887356162,MultiplierEventPGRGRU_seed42,42,13,57,test,1.1085225343704224,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4578266143798828,0.5989521741867065,0.9883708953857422,0.0692385658621788,0.8919930458068848,0.0,1,1,0
7296,7551,734248.504277164,734248.505472025,1.1229072008281946,MultiplierEventPGRGRU_seed42,42,13,58,test,1.1229071617126465,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4580195546150207,0.5994556546211243,0.9881643056869508,0.0692829489707946,0.8923328518867493,0.0,1,1,0
7424,7679,734248.504878796,734248.506070775,1.1372771998867393,MultiplierEventPGRGRU_seed42,42,13,59,test,1.1372772455215454,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4551886618137359,0.5926814079284668,0.988049566745758,0.0654050707817077,0.8949930667877197,0.0,1,1,0
7552,7807,734248.505478171,734248.506671065,1.1516841603443029,MultiplierEventPGRGRU_seed42,42,13,60,test,1.1516841650009155,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4561849534511566,0.5858367085456848,0.9878610968589784,0.0616252608597278,0.8977628946304321,0.0,1,1,0
7680,7935,734248.50607691,734248.507269572,1.1660483283922076,MultiplierEventPGRGRU_seed42,42,13,61,test,1.166048288345337,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.458430141210556,0.5861257910728455,0.988284707069397,0.061563566327095,0.8969544768333435,0.0,1,1,0
7808,8063,734248.506674433,734248.507868368,1.1804194310680032,MultiplierEventPGRGRU_seed42,42,13,62,test,1.1804194450378418,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4588005244731903,0.5930493474006653,0.9888004064559937,0.0650966465473175,0.8936849236488342,0.0,1,1,0
7936,8191,734248.507274259,734248.508467766,1.1948049841448665,MultiplierEventPGRGRU_seed42,42,13,63,test,1.1948050260543823,0.2272133380174636,0.249025285243988,0.7727866768836975,0.750974714756012,0.0,0.0,0.0,0.0,1.0,0.0,0.4590711891651153,0.5995549559593201,0.988460659980774,0.0688713490962982,0.8921178579330444,0.0,1,1,0
